,GENE ID
20679,ENSG00000225739
20680,ENSG00000223864
20681,ENSG00000259161
20682,ENSG00000248578
20683,ENSG00000227969
20684,ENSG00000242109
20685,ENSG00000215086
20686,ENSG00000229417
20687,ENSG00000235677
20688,ENSG00000249353
20689,ENSG00000240804
20690,ENSG00000239351
20691,ENSG00000228219
20692,ENSG00000214807
20693,ENSG00000213239
20694,ENSG00000213925
20695,ENSG00000232054
20696,ENSG00000255213
20697,ENSG00000214604
20698,ENSG00000219085
20699,ENSG00000219257
20700,ENSG00000225159
20701,ENSG00000236523
20702,ENSG00000248543
20703,ENSG00000259259
20704,ENSG00000259440
20705,ENSG00000265593
20706,ENSG00000213104
20707,ENSG00000259466
20708,ENSG00000231821
20709,ENSG00000226556
20710,ENSG00000213333
20711,ENSG00000230913
20712,ENSG00000253663
20713,ENSG00000158806
20714,ENSG00000107833
20715,ENSG00000168743
20716,ENSG00000175206
20717,ENSG00000242349
20718,ENSG00000120937
20719,ENSG00000163273
20720,ENSG00000169418
20721,ENSG00000159899
20722,ENSG00000113389
20723,ENSG00000114388
20724,ENSG00000103148
20725,ENSG00000214285
20726,ENSG00000187258
20727,ENSG00000197085
20728,ENSG00000156642
20729,ENSG00000281183
20730,ENSG00000171246
20731,ENSG00000106236
20732,ENSG00000221890
20733,ENSG00000105954
20734,ENSG00000183971
20735,ENSG00000122585
20736,ENSG00000164128
20737,ENSG00000185149
20738,ENSG00000250538
20739,ENSG00000204174
20740,ENSG00000264717
20741,ENSG00000164129
20742,ENSG00000226306
20743,ENSG00000181019
20744,ENSG00000262136
20745,ENSG00000124588
20746,ENSG00000224846
20747,ENSG00000126368
20748,ENSG00000174738
20749,ENSG00000131408
20750,ENSG00000025434
20751,ENSG00000012504
20752,ENSG00000227970
20753,ENSG00000144852
20754,ENSG00000143257
20755,ENSG00000120798
20756,ENSG00000177463
20757,ENSG00000184162
20758,ENSG00000112333
20759,ENSG00000278570
20760,ENSG00000175745
20761,ENSG00000237187
20762,ENSG00000185551
20763,ENSG00000247809
20764,ENSG00000160113
20765,ENSG00000113580
20766,ENSG00000151623
20767,ENSG00000123358
20768,ENSG00000259884
20769,ENSG00000153234
20770,ENSG00000119508
20771,ENSG00000136931
20772,ENSG00000116833
20773,ENSG00000148200
20774,ENSG00000233725
20775,ENSG00000236409
20776,ENSG00000197893
20777,ENSG00000198435
20778,ENSG00000213281
20779,ENSG00000248008
20780,ENSG00000169297
20781,ENSG00000131910
20782,ENSG00000148572
20783,ENSG00000267797
20784,ENSG00000226933
20785,ENSG00000237415
20786,ENSG00000253228
20787,ENSG00000270427
20788,ENSG00000251485
20789,ENSG00000115216
20790,ENSG00000185189
20791,ENSG00000091129
20792,ENSG00000078618
20793,ENSG00000119720
20794,ENSG00000134986
20795,ENSG00000250095
20796,ENSG00000106459
20797,ENSG00000157168
20798,ENSG00000253974
20799,ENSG00000254049
20800,ENSG00000158458
20801,ENSG00000185737
20802,ENSG00000225738
20803,ENSG00000169752
20804,ENSG00000154146
20805,ENSG00000180530
20806,ENSG00000053702
20807,ENSG00000175352
20808,ENSG00000253973
20809,ENSG00000225964
20810,ENSG00000123572
20811,ENSG00000129535
20812,ENSG00000137404
20813,ENSG00000124785
20814,ENSG00000188038
20815,ENSG00000253079
20816,ENSG00000099250
20817,ENSG00000118257
20818,ENSG00000174004
20819,ENSG00000152954
20820,ENSG00000125841
20821,ENSG00000225377
20822,ENSG00000171119
20823,ENSG00000179915
20824,ENSG00000110076
20825,ENSG00000237410
20826,ENSG00000021645
20827,ENSG00000164346
20828,ENSG00000236035
20829,ENSG00000258357
20830,ENSG00000179031
20831,ENSG00000259750
20832,ENSG00000227176
20833,ENSG00000250980
20834,ENSG00000238251
20835,ENSG00000165671
20836,ENSG00000109685
20837,ENSG00000147548
20838,ENSG00000147383
20839,ENSG00000073969
20840,ENSG00000088833
20841,ENSG00000260075
20842,ENSG00000168824
20843,ENSG00000170091
20844,ENSG00000117697
20845,ENSG00000035681
20846,ENSG00000169189
20847,ENSG00000245888
20848,ENSG00000156831
20849,ENSG00000185115
20850,ENSG00000107672
20851,ENSG00000165802
20852,ENSG00000126653
20853,ENSG00000235613
20854,ENSG00000037474
20855,ENSG00000178694
20856,ENSG00000117481
20857,ENSG00000130305
20858,ENSG00000223705
20859,ENSG00000106133
20860,ENSG00000241058
20861,ENSG00000179299
20862,ENSG00000125458
20863,ENSG00000116981
20864,ENSG00000185013
20865,ENSG00000250741
20866,ENSG00000076685
20867,ENSG00000122643
20868,ENSG00000213492
20869,ENSG00000244720
20870,ENSG00000141698
20871,ENSG00000258524
20872,ENSG00000258408
20873,ENSG00000178425
20874,ENSG00000237381
20875,ENSG00000214961
20876,ENSG00000168268
20877,ENSG00000111696
20878,ENSG00000144130
20879,ENSG00000135318
20880,ENSG00000236068
20881,ENSG00000205309
20882,ENSG00000157045
20883,ENSG00000270965
20884,ENSG00000250569
20885,ENSG00000256355
20886,ENSG00000156795
20887,ENSG00000185652
20888,ENSG00000225950
20889,ENSG00000267019
20890,ENSG00000267685
20891,ENSG00000267099
20892,ENSG00000065057
20893,ENSG00000182667
20894,ENSG00000224795
20895,ENSG00000238262
20896,ENSG00000148335
20897,ENSG00000203740
20898,ENSG00000065320
20899,ENSG00000162068
20900,ENSG00000074527
20901,ENSG00000142233
20902,ENSG00000162631
20903,ENSG00000196358
20904,ENSG00000135778
20905,ENSG00000227764
20906,ENSG00000198400
20907,ENSG00000148053
20908,ENSG00000140538
20909,ENSG00000260305
20910,ENSG00000133636
20911,ENSG00000101188
20912,ENSG00000169006
20913,ENSG00000074590
20914,ENSG00000163545
20915,ENSG00000013374
20916,ENSG00000103274
20917,ENSG00000095906
20918,ENSG00000151413
20919,ENSG00000257155
20920,ENSG00000104805
20921,ENSG00000235191
20922,ENSG00000070081
20923,ENSG00000069275
20924,ENSG00000232864
20925,ENSG00000090273
20926,ENSG00000120526
20927,ENSG00000170584
20928,ENSG00000015676
20929,ENSG00000213197
20930,ENSG00000238082
20931,ENSG00000106268
20932,ENSG00000164978
20933,ENSG00000272325
20934,ENSG00000173598
20935,ENSG00000177144
20936,ENSG00000271121
20937,ENSG00000165609
20938,ENSG00000170917
20939,ENSG00000140876
20940,ENSG00000167799
20941,ENSG00000170502
20942,ENSG00000234043
20943,ENSG00000122824
20944,ENSG00000196368
20945,ENSG00000112874
20946,ENSG00000166321
20947,ENSG00000183828
20948,ENSG00000136159
20949,ENSG00000198585
20950,ENSG00000168101
20951,ENSG00000246082
20952,ENSG00000186364
20953,ENSG00000275074
20954,ENSG00000213965
20955,ENSG00000267475
20956,ENSG00000224632
20957,ENSG00000216723
20958,ENSG00000270900
20959,ENSG00000251073
20960,ENSG00000270625
20961,ENSG00000167005
20962,ENSG00000149761
20963,ENSG00000143228
20964,ENSG00000083635
20965,ENSG00000218890
20966,ENSG00000108256
20967,ENSG00000189233
20968,ENSG00000137497
20969,ENSG00000133961
20970,ENSG00000105245
20971,ENSG00000163002
20972,ENSG00000223928
20973,ENSG00000226285
20974,ENSG00000075188
20975,ENSG00000136243
20976,ENSG00000120253
20977,ENSG00000093000
20978,ENSG00000226328
20979,ENSG00000259010
20980,ENSG00000138750
20981,ENSG00000139496
20982,ENSG00000251436
20983,ENSG00000213024
20984,ENSG00000198088
20985,ENSG00000125450
20986,ENSG00000108559
20987,ENSG00000102900
20988,ENSG00000261302
20989,ENSG00000110713
20990,ENSG00000111581
20991,ENSG00000247363
20992,ENSG00000069248
20993,ENSG00000223635
20994,ENSG00000124789
20995,ENSG00000272269
20996,ENSG00000113569
20997,ENSG00000030066
20998,ENSG00000095319
20999,ENSG00000155561
21000,ENSG00000132182
21001,ENSG00000143552
21002,ENSG00000198284
21003,ENSG00000225275
21004,ENSG00000248916
21005,ENSG00000126883
21006,ENSG00000176046
21007,ENSG00000185290
21008,ENSG00000153989
21009,ENSG00000235636
21010,ENSG00000234685
21011,ENSG00000234627
21012,ENSG00000217686
21013,ENSG00000137804
21014,ENSG00000102898
21015,ENSG00000258300
21016,ENSG00000228248
21017,ENSG00000234790
21018,ENSG00000215227
21019,ENSG00000259710
21020,ENSG00000229324
21021,ENSG00000270654
21022,ENSG00000184507
21023,ENSG00000184923
21024,ENSG00000223482
21025,ENSG00000188199
21026,ENSG00000225484
21027,ENSG00000214562
21028,ENSG00000228570
21029,ENSG00000130950
21030,ENSG00000188152
21031,ENSG00000232706
21032,ENSG00000143748
21033,ENSG00000188039
21034,ENSG00000174145
21035,ENSG00000162231
21036,ENSG00000269405
21037,ENSG00000269437
21038,ENSG00000147206
21039,ENSG00000196970
21040,ENSG00000126952
21041,ENSG00000167693
21042,ENSG00000171773
21043,ENSG00000130045
21044,ENSG00000226693
21045,ENSG00000095110
21046,ENSG00000204361
21047,ENSG00000255982
21048,ENSG00000144815
21049,ENSG00000137634
21050,ENSG00000122584
21051,ENSG00000144227
21052,ENSG00000182575
21053,ENSG00000182379
21054,ENSG00000132661
21055,ENSG00000234832
21056,ENSG00000214823
21057,ENSG00000101888
21058,ENSG00000166924
21059,ENSG00000144460
21060,ENSG00000205978
21061,ENSG00000188937
21062,ENSG00000224367
21063,ENSG00000184232
21064,ENSG00000124596
21065,ENSG00000089127
21066,ENSG00000111335
21067,ENSG00000111331
21068,ENSG00000135114
21069,ENSG00000283542
21070,ENSG00000065154
21071,ENSG00000104904
21072,ENSG00000226745
21073,ENSG00000180304
21074,ENSG00000143450
21075,ENSG00000152193
21076,ENSG00000234377
21077,ENSG00000122136
21078,ENSG00000171102
21079,ENSG00000154358
21080,ENSG00000162913
21081,ENSG00000124006
21082,ENSG00000253117
21083,ENSG00000104044
21084,ENSG00000099330
21085,ENSG00000109180
21086,ENSG00000248256
21087,ENSG00000145247
21088,ENSG00000197822
21089,ENSG00000230847
21090,ENSG00000122543
21091,ENSG00000135175
21092,ENSG00000122126
21093,ENSG00000149635
21094,ENSG00000105479
21095,ENSG00000169126
21096,ENSG00000238021
21097,ENSG00000198003
21098,ENSG00000204815
21099,ENSG00000109205
21100,ENSG00000174792
21101,ENSG00000115758
21102,ENSG00000257135
21103,ENSG00000244556
21104,ENSG00000155087
21105,ENSG00000136811
21106,ENSG00000225951
21107,ENSG00000122417
21108,ENSG00000177947
21109,ENSG00000177989
21110,ENSG00000182950
21111,ENSG00000181781
21112,ENSG00000184650
21113,ENSG00000157181
21114,ENSG00000181355
21115,ENSG00000046651
21116,ENSG00000226011
21117,ENSG00000226611
21118,ENSG00000231988
21119,ENSG00000229406
21120,ENSG00000240438
21121,ENSG00000242153
21122,ENSG00000238088
21123,ENSG00000231159
21124,ENSG00000230476
21125,ENSG00000225466
21126,ENSG00000237302
21127,ENSG00000232585
21128,ENSG00000225287
21129,ENSG00000234888
21130,ENSG00000277519
21131,ENSG00000228212
21132,ENSG00000235511
21133,ENSG00000198408
21134,ENSG00000105953
21135,ENSG00000197444
21136,ENSG00000087263
21137,ENSG00000231665
21138,ENSG00000111325
21139,ENSG00000181396
21140,ENSG00000060491
21141,ENSG00000229873
21142,ENSG00000119900
21143,ENSG00000182057
21144,ENSG00000114026
21145,ENSG00000106809
21146,ENSG00000147162
21147,ENSG00000104147
21148,ENSG00000247556
21149,ENSG00000138315
21150,ENSG00000138430
21151,ENSG00000213790
21152,ENSG00000213671
21153,ENSG00000257966
21154,ENSG00000152463
21155,ENSG00000130558
21156,ENSG00000105088
21157,ENSG00000118733
21158,ENSG00000102837
21159,ENSG00000224295
21160,ENSG00000183801
21161,ENSG00000185585
21162,ENSG00000162745
21163,ENSG00000116774
21164,ENSG00000184221
21165,ENSG00000205927
21166,ENSG00000177468
21167,ENSG00000235823
21168,ENSG00000173391
21169,ENSG00000162600
21170,ENSG00000127083
21171,ENSG00000126861
21172,ENSG00000254550
21173,ENSG00000169856
21174,ENSG00000119547
21175,ENSG00000205922
21176,ENSG00000203907
21177,ENSG00000231332
21178,ENSG00000270759
21179,ENSG00000256192
21180,ENSG00000284873
21181,ENSG00000238037
21182,ENSG00000263749
21183,ENSG00000149507
21184,ENSG00000285231
21185,ENSG00000285010
21186,ENSG00000255393
21187,ENSG00000198836
21188,ENSG00000224855
21189,ENSG00000125741
21190,ENSG00000197430
21191,ENSG00000183715
21192,ENSG00000254896
21193,ENSG00000255371
21194,ENSG00000079482
21195,ENSG00000178814
21196,ENSG00000102076
21197,ENSG00000268221
21198,ENSG00000166160
21199,ENSG00000269433
21200,ENSG00000128617
21201,ENSG00000054277
21202,ENSG00000122375
21203,ENSG00000124818
21204,ENSG00000116329
21205,ENSG00000082556
21206,ENSG00000125510
21207,ENSG00000112038
21208,ENSG00000171199
21209,ENSG00000188770
21210,ENSG00000123240
21211,ENSG00000172146
21212,ENSG00000172150
21213,ENSG00000234288
21214,ENSG00000267450
21215,ENSG00000267129
21216,ENSG00000280094
21217,ENSG00000221888
21218,ENSG00000184166
21219,ENSG00000262106
21220,ENSG00000255095
21221,ENSG00000262628
21222,ENSG00000180016
21223,ENSG00000127780
21224,ENSG00000142163
21225,ENSG00000168124
21226,ENSG00000203581
21227,ENSG00000220721
21228,ENSG00000183024
21229,ENSG00000228914
21230,ENSG00000094661
21231,ENSG00000136834
21232,ENSG00000197233
21233,ENSG00000239590
21234,ENSG00000165204
21235,ENSG00000173679
21236,ENSG00000171481
21237,ENSG00000136939
21238,ENSG00000171459
21239,ENSG00000171496
21240,ENSG00000170929
21241,ENSG00000267154
21242,ENSG00000171505
21243,ENSG00000171501
21244,ENSG00000262085
21245,ENSG00000165202
21246,ENSG00000285491
21247,ENSG00000180042
21248,ENSG00000280204
21249,ENSG00000197887
21250,ENSG00000272494
21251,ENSG00000214351
21252,ENSG00000221970
21253,ENSG00000244479
21254,ENSG00000221989
21255,ENSG00000183122
21256,ENSG00000180658
21257,ENSG00000221836
21258,ENSG00000243896
21259,ENSG00000228960
21260,ENSG00000221858
21261,ENSG00000273234
21262,ENSG00000221938
21263,ENSG00000239981
21264,ENSG00000170356
21265,ENSG00000221933
21266,ENSG00000239967
21267,ENSG00000212807
21268,ENSG00000223677
21269,ENSG00000244623
21270,ENSG00000235730
21271,ENSG00000279486
21272,ENSG00000188124
21273,ENSG00000232511
21274,ENSG00000236791
21275,ENSG00000177275
21276,ENSG00000187080
21277,ENSG00000254767
21278,ENSG00000236110
21279,ENSG00000240621
21280,ENSG00000179615
21281,ENSG00000229724
21282,ENSG00000227102
21283,ENSG00000271934
21284,ENSG00000254475
21285,ENSG00000234611
21286,ENSG00000171561
21287,ENSG00000168131
21288,ENSG00000204703
21289,ENSG00000124657
21290,ENSG00000187763
21291,ENSG00000182477
21292,ENSG00000177535
21293,ENSG00000272882
21294,ENSG00000168158
21295,ENSG00000196242
21296,ENSG00000166368
21297,ENSG00000178358
21298,ENSG00000219262
21299,ENSG00000213215
21300,ENSG00000221910
21301,ENSG00000213911
21302,ENSG00000177489
21303,ENSG00000177476
21304,ENSG00000188558
21305,ENSG00000204688
21306,ENSG00000204657
21307,ENSG00000230598
21308,ENSG00000232173
21309,ENSG00000237988
21310,ENSG00000204702
21311,ENSG00000204700
21312,ENSG00000204701
21313,ENSG00000224233
21314,ENSG00000171133
21315,ENSG00000224227
21316,ENSG00000203663
21317,ENSG00000198128
21318,ENSG00000197454
21319,ENSG00000232215
21320,ENSG00000279263
21321,ENSG00000237492
21322,ENSG00000196071
21323,ENSG00000177233
21324,ENSG00000198601
21325,ENSG00000228198
21326,ENSG00000171180
21327,ENSG00000162727
21328,ENSG00000177186
21329,ENSG00000203492
21330,ENSG00000236909
21331,ENSG00000273377
21332,ENSG00000236853
21333,ENSG00000228307
21334,ENSG00000278889
21335,ENSG00000175143
21336,ENSG00000196240
21337,ENSG00000196539
21338,ENSG00000196944
21339,ENSG00000203661
21340,ENSG00000198104
21341,ENSG00000227152
21342,ENSG00000177462
21343,ENSG00000184022
21344,ENSG00000279301
21345,ENSG00000177201
21346,ENSG00000187701
21347,ENSG00000182783
21348,ENSG00000197067
21349,ENSG00000177212
21350,ENSG00000183310
21351,ENSG00000177151
21352,ENSG00000204697
21353,ENSG00000242524
21354,ENSG00000185372
21355,ENSG00000182613
21356,ENSG00000204704
21357,ENSG00000277661
21358,ENSG00000217315
21359,ENSG00000238243
21360,ENSG00000216629
21361,ENSG00000203664
21362,ENSG00000168126
21363,ENSG00000224830
21364,ENSG00000174339
21365,ENSG00000181733
21366,ENSG00000180090
21367,ENSG00000221882
21368,ENSG00000159961
21369,ENSG00000180068
21370,ENSG00000272546
21371,ENSG00000237619
21372,ENSG00000230411
21373,ENSG00000254408
21374,ENSG00000227547
21375,ENSG00000254464
21376,ENSG00000254769
21377,ENSG00000221840
21378,ENSG00000255078
21379,ENSG00000255349
21380,ENSG00000225997
21381,ENSG00000254891
21382,ENSG00000255493
21383,ENSG00000254663
21384,ENSG00000254723
21385,ENSG00000181950
21386,ENSG00000254962
21387,ENSG00000181958
21388,ENSG00000181961
21389,ENSG00000255196
21390,ENSG00000254637
21391,ENSG00000254940
21392,ENSG00000181943
21393,ENSG00000254832
21394,ENSG00000255297
21395,ENSG00000254674
21396,ENSG00000255534
21397,ENSG00000255053
21398,ENSG00000213607
21399,ENSG00000255304
21400,ENSG00000237388
21401,ENSG00000255113
21402,ENSG00000254472
21403,ENSG00000255294
21404,ENSG00000175619
21405,ENSG00000255514
21406,ENSG00000254576
21407,ENSG00000182565
21408,ENSG00000176547
21409,ENSG00000197161
21410,ENSG00000176540
21411,ENSG00000181903
21412,ENSG00000255312
21413,ENSG00000254925
21414,ENSG00000184789
21415,ENSG00000172188
21416,ENSG00000221954
21417,ENSG00000258817
21418,ENSG00000233301
21419,ENSG00000181939
21420,ENSG00000279514
21421,ENSG00000260811
21422,ENSG00000185926
21423,ENSG00000283605
21424,ENSG00000260595
21425,ENSG00000237610
21426,ENSG00000141194
21427,ENSG00000255713
21428,ENSG00000171014
21429,ENSG00000166884
21430,ENSG00000254770
21431,ENSG00000204989
21432,ENSG00000172742
21433,ENSG00000254466
21434,ENSG00000176200
21435,ENSG00000276240
21436,ENSG00000221977
21437,ENSG00000220212
21438,ENSG00000224777
21439,ENSG00000230178
21440,ENSG00000177693
21441,ENSG00000186092
21442,ENSG00000184140
21443,ENSG00000217874
21444,ENSG00000286255
21445,ENSG00000266971
21446,ENSG00000214344
21447,ENSG00000232459
21448,ENSG00000182854
21449,ENSG00000284662
21450,ENSG00000176695
21451,ENSG00000176269
21452,ENSG00000257109
21453,ENSG00000284733
21454,ENSG00000267310
21455,ENSG00000183909
21456,ENSG00000282137
21457,ENSG00000268020
21458,ENSG00000275771
21459,ENSG00000240361
21460,ENSG00000285116
21461,ENSG00000284892
21462,ENSG00000176312
21463,ENSG00000155249
21464,ENSG00000165762
21465,ENSG00000176290
21466,ENSG00000258541
21467,ENSG00000176281
21468,ENSG00000228304
21469,ENSG00000265340
